source_query,category,location,name,address,phone,website,website_missing,rating,reviews,place_id,discovered_at,business_hours,business_type,maps_url,dedupe_key,first_seen_date,last_seen_date,scan_history,status_changes,duplicate_of,email,emails_found,contact_page_url,social_links,contact_confidence,owner_email_detected,has_complete_contact_info,analysis_status,has_chatbot,has_click_to_call,has_booking,tech_sophistication_score,lead_score,priority,score_reasons,phones_found,website_scraped_at,website_scrape_success,pipeline_stage,initial_contact_date,contact_method,followup_due_date,response_status,last_interaction,notes
"dental clinic in Melbourne, VIC, Australia",dental clinic,"Melbourne, VIC, Australia",Balaclava Dental Care,"322 Carlisle St, St Kilda East VIC 3183, Australia",+61395277278,https://www.balaclavadentalcare.com.au/,False,4.8,,0x6ad6684fbfacb8ef:0,2026-06-12T21:01:06.209159+00:00,Saturday8:30 AM–1 PMSundayClosedMonday8:30 AM–5 PMTuesday8:30 AM–5 PMWednesday8:30 AM–5 PMThursday8:30 AM–7 PMFriday8:30 AM–5 PM,Dental clinic,https://www.google.com/maps/place/Balaclava+Dental+Care/data=!4m7!3m6!1s0x6ad6684fbfacb8ef:0x6f36748d9307f117!8m2!3d-37.86894!4d144.99567!16s%2Fg%2F1td_hd0w!19sChIJ77isv09o1moRF_EHk410Nm8?authuser=0&hl=en&rclk=1,39634b92c8052b1a46ddd44c889ca74c90242a822b2f5bd39215fede09fba374,2026-06-13,2026-06-13,['2026-06-13'],[],,info@balaclavadentalcare.com.au,['info@balaclavadentalcare.com.au'],https://www.balaclavadentalcare.com.au/contact,"{'facebook': 'https://www.facebook.com/sharer/sharer.php?u=', 'instagram': None, 'linkedin': None, 'twitter': 'https://twitter.com/intent/tweet?url=&text=', 'youtube': None}",high,False,True,ok,False,True,True,45,40,low,No chatbot | Phone found (+10),"['071221-093', '0 0 0 576 426', '0 0 576 512', '033 248-248', '0 0 448 512', '006 0 0 0 0 245', '0 0 512 512', '0 0 496 512', '059 256 71', '03) 9527 7278', '0 0 320 512', '+61395277278', '063 0 0 0 0-29', '0 0 384 512']",2026-06-13T07:05:19+1000,True,cold,,,,no_response,,
"dental clinic in Melbourne, VIC, Australia",dental clinic,"Melbourne, VIC, Australia",Melbourne Dental Clinic,"723 Swanston St, Carlton VIC 3010, Australia",+61390358402,https://dental.mthc.com.au/,False,3.9,,0x6ad642ca46c013ad:0,2026-06-12T21:02:26.545270+00:00,Saturday8:30 AM–12:30 PMSundayClosedMonday8:30 AM–5 PMTuesday8:30 AM–5 PMWednesday8:30 AM–5 PMThursday8:30 AM–5 PMFriday8:30 AM–5 PM,Dental clinic,https://www.google.com/maps/place/Melbourne+Dental+Clinic/data=!4m7!3m6!1s0x6ad642ca46c013ad:0x4ccc33b892337ed0!8m2!3d-37.8010103!4d144.9636824!16s%2Fg%2F11b6jgthgw!19sChIJrRPARspC1moR0H4zkrgzzEw?authuser=0&hl=en&rclk=1,e46805417e1ce2faa583705b5e4abc5dc9e9a1f61749d086a8f11954e3056a20,2026-06-13,2026-06-13,['2026-06-13'],[],,mdc-referrals@unimelb.edu.au,"['mdc-referrals@unimelb.edu.au', 'mdc-bookings@unimelb.edu.au']",https://dental.mthc.com.au/contact,"{'facebook': 'https://www.facebook.com/melbdentalclinic/', 'instagram': 'https://www.instagram.com/melbournedentalclinic/', 'linkedin': None, 'twitter': None, 'youtube': None}",high,True,True,ok,False,True,True,25,85,high,No chatbot | Low-tech website | Email found (+15) | Phone found (+10) | Direct owner-like email (+10) | Complete contact info (+5),"['0 0 100 100', '03 7065 0232', '03) 9341 1000', '03 9035 8402', '+61390358402']",2026-06-13T07:05:44+1000,True,cold,,,,no_response,,
"dental clinic in Melbourne, VIC, Australia",dental clinic,"Melbourne, VIC, Australia",Collins Street Dental,"Alcaston House, Level 2/2 Collins St, Melbourne VIC 3000, Australia",+61396545144,https://www.collinsstreetdental.net.au/?utm_source=gmb&utm_medium=organic,False,4.8,,0x6ad642c64638dacb:0,2026-06-12T21:02:35.074672+00:00,SaturdayClosedSundayClosedMonday8 AM–5:30 PMTuesday8 AM–5:30 PMWednesday8 AM–5:30 PMThursday8 AM–5:30 PMFriday8 AM–5:30 PM,Dentist,https://www.google.com/maps/place/Collins+Street+Dental/data=!4m7!3m6!1s0x6ad642c64638dacb:0xeadcb96ae6867d72!8m2!3d-37.8130666!4d144.9735962!16s%2Fg%2F11b6p9q5yy!19sChIJy9o4RsZC1moRcn2G5mq53Oo?authuser=0&hl=en&rclk=1,6dff7d8c1d738eb48d070ba511e056b3647c78c031e0a0dcf19c4c65ea3e3b3b,2026-06-13,2026-06-13,['2026-06-13'],[],,,[],https://www.collinsstreetdental.net.au/contact,"{'facebook': 'https://www.facebook.com/tr?id=415427360172429&ev=PageView&noscript=1', 'instagram': 'https://www.instagram.com/collins.street.dental/', 'linkedin': None, 'twitter': None, 'youtube': 'https://www.youtube.com/@BECDental'}",medium,False,False,ok,True,True,True,55,10,low,Phone found (+10),"['06-09-08-22-25', '03)96545144', '00214754502736', '+61396545144']",2026-06-13T07:05:57+1000,True,cold,,,,no_response,,
"dental clinic in Melbourne, VIC, Australia",dental clinic,"Melbourne, VIC, Australia",Genesis Dentists Melbourne,"Arden Gardens, Shop 2/168 Macaulay Rd, North Melbourne VIC 3051, Australia",+1234567890123,https://genesisdentists.com.au/,False,4.9,,0x6281207bfc93d363:0,2026-06-12T21:02:43.023670+00:00,Saturday9 AM–6 PMSunday11 AM–3 PMMonday9 AM–7 PMTuesday9 AM–7 PMWednesday9 AM–7 PMThursday9 AM–7 PMFriday9 AM–7 PM,Dentist,https://www.google.com/maps/place/Genesis+Dentists+Melbourne/data=!4m7!3m6!1s0x6281207bfc93d363:0xded8103c1466c49c!8m2!3d-37.7962156!4d144.9408034!16s%2Fg%2F11sv2rbf1c!19sChIJY9OT_HsggWIRnMRmFDwQ2N4?authuser=0&hl=en&rclk=1,59387bf869ab84dba43401c76831795950834350f1a71fdad6e4f598287715d0,2026-06-13,2026-06-13,['2026-06-13'],[],,admin@genesisdentists.au,['admin@genesisdentists.au'],https://genesisdentists.com.au/contact,"{'facebook': 'https://www.facebook.com/Genesis.Dentists/', 'instagram': 'https://www.instagram.com/genesis.dentists/', 'linkedin': None, 'twitter': 'https://twitter.com/PaulS71222722', 'youtube': None}",high,False,True,ok,False,True,True,80,60,medium,No chatbot | Email found (+15) | Phone found (+10) | Complete contact info (+5),"['+0303-0304', '+0110-0111', '+2117-2121', '+0326-0327', '+0332-0333', '+0168-0169', '+2100-2112', '0370209166', '09-05-17-14-21', '+0370-0377', '+2213-2214', '+61 3 7020 9166', '09-17-14-35-35-', '+0490-0491', '+0128-0129', '+2016-2017', '+0102-0103', '+0152-0153', '+0307-0308', '0 - 19-01-2026', '+2474-2475', '+0302-0303', '0 0 512 512', '0 - 02-02-2026', '+0308-0309', '+2114-2115', '+2218-2219', '+2034-2038', '+2070-2071', '+0300-0301', '+2194-2199', '+2921-2922', '+1234567890123']",2026-06-13T07:06:19+1000,True,cold,,,,no_response,,
"dental clinic in Melbourne, VIC, Australia",dental clinic,"Melbourne, VIC, Australia",South Melbourne Dental Group,"265 Park St, South Melbourne VIC 3205, Australia",+61396906388,http://www.southmelbournedental.com.au/,False,4.8,,0x6ad667fdb8d77f6d:0,2026-06-12T21:02:52.610477+00:00,Saturday9 AM–1 PMSundayClosedMonday9 AM–6 PMTuesday9 AM–6 PMWednesday9 AM–6 PMThursday9 AM–6 PMFriday9 AM–5 PM,Dental clinic,https://www.google.com/maps/place/South+Melbourne+Dental+Group/data=!4m7!3m6!1s0x6ad667fdb8d77f6d:0xd2b5f30178255b09!8m2!3d-37.8360313!4d144.9594314!16s%2Fg%2F1tdlbw1j!19sChIJbX_XuP1n1moRCVsleAHztdI?authuser=0&hl=en&rclk=1,f364d95f812808d7b7b15e6dc6c0caa7c65778807b64064e4ee2eea245f1c1d4,2026-06-13,2026-06-13,['2026-06-13'],[],,,[],http://www.southmelbournedental.com.au/contact-us,"{'facebook': None, 'instagram': None, 'linkedin': None, 'twitter': None, 'youtube': None}",medium,False,False,fetch_error:415 Client Error: Unsupported Media Type for url: http://www.southmelbournedental.com.au/,False,False,False,0,100,high,No chatbot | No click-to-call | No booking flow | Low-tech website | Phone found (+10),"['0745927 45', '0353854 32', '06256585 23', '02527439', '000114634146', '036428 19', '0950635027', '0381878 24', '0801341 14', '0113476 30', '0776659 42', '039422 41', '+61396906388']",2026-06-13T07:06:27+1000,True,cold,,,,no_response,,
"dental clinic in Melbourne, VIC, Australia",dental clinic,"Melbourne, VIC, Australia",Dental On Flinders,"Level 5, Suite 2/276 Flinders St, Melbourne VIC 3000, Australia",+61390410049,https://www.dentalonflinders.com.au/,False,4.9,,0x6ad642b40aba1e07:0,2026-06-12T21:02:58.409141+00:00,Saturday9 AM–4 PMSunday9 AM–12 PMMonday9 AM–5 PMTuesday9 AM–5 PMWednesday9 AM–5 PMThursday9 AM–5 PMFriday9 AM–5 PM,Dental clinic,https://www.google.com/maps/place/Dental+On+Flinders/data=!4m7!3m6!1s0x6ad642b40aba1e07:0x818ab73a900249c3!8m2!3d-37.8178636!4d144.9653084!16s%2Fg%2F1q62dgc6b!19sChIJBx66CrRC1moRw0kCkDq3ioE?authuser=0&hl=en&rclk=1,3a113559987b1ccb51b5402edb1d03d6444f958497e54ec49ee3a3346ad46a2c,2026-06-13,2026-06-13,['2026-06-13'],[],,info@dentalonflinders.com.au,['info@dentalonflinders.com.au'],https://www.dentalonflinders.com.au/contact,"{'facebook': 'https://www.facebook.com/dentalonflinders', 'instagram': 'https://www.instagram.com/dentalonflinders/', 'linkedin': None, 'twitter': 'https://x.com/on_flinders', 'youtube': 'https://www.youtube.com/channel/UCk7bedvHoeUanb6bLu4VAJg'}",high,False,True,ok,True,True,True,55,10,low,Phone found (+10),"['+61390410049', '03 9041 0049']",2026-06-13T07:06:53+1000,True,cold,,,,no_response,,
"dental clinic in Melbourne, VIC, Australia",dental clinic,"Melbourne, VIC, Australia",City Smiles Dental Clinic,"8/20 Collins St, Melbourne VIC 3000, Australia",+61396546979,https://citysmiles.com.au/,False,4.3,,0x6ad642c6320586cf:0,2026-06-12T21:03:05.098376+00:00,Saturday9 AM–3 PMSundayClosedMonday9 AM–5:30 PMTuesday9 AM–5:30 PMWednesday9 AM–5:30 PMThursday9 AM–5:30 PMFriday9 AM–5:30 PM,Dental clinic,https://www.google.com/maps/place/City+Smiles+Dental+Clinic/data=!4m7!3m6!1s0x6ad642c6320586cf:0xbdb41871593f1314!8m2!3d-37.8133329!4d144.9729292!16s%2Fg%2F1tj7f5r3!19sChIJz4YFMsZC1moRFBM_WXEYtL0?authuser=0&hl=en&rclk=1,f1aa5d84aa66dbf60c624a470c4c22ca08a14966a572434bcc4c4066d5bc9321,2026-06-13,2026-06-13,['2026-06-13'],[],,,[],,{},low,True,False,ok,False,True,True,80,70,high,No chatbot | Email found (+15) | Phone found (+10) | Direct owner-like email (+10) | Complete contact info (+5),['+61396546979'],,False,cold,,,,no_response,,
"dental clinic in Melbourne, VIC, Australia",dental clinic,"Melbourne, VIC, Australia",Melbourne Dentist,"Suite 2, Ground Floor/517 St Kilda Rd, Melbourne VIC 3004, Australia",+61398671252,https://www.melbournedentist.com/,False,4.9,,0x6ad6681c188bec25:0,2026-06-12T21:03:11.526856+00:00,SaturdayClosedSundayClosedMonday8 AM–4:30 PMTuesday8 AM–4:30 PMWednesday8 AM–6 PMThursday8 AM–4 PMFriday8 AM–2:30 PM,Dentist,https://www.google.com/maps/place/Melbourne+Dentist/data=!4m7!3m6!1s0x6ad6681c188bec25:0x7bc8f5bbe159bd82!8m2!3d-37.8446852!4d144.9793952!16s%2Fg%2F1xgrn20c!19sChIJJeyLGBxo1moRgr1Z4bv1yHs?authuser=0&hl=en&rclk=1,959083352c5f7445359b647e4d86deb0152b37a9a0e41b9efe489b19695deb2d,2026-06-13,2026-06-13,['2026-06-13'],[],,,[],,{},low,False,False,ok,True,True,True,55,10,low,Phone found (+10),['+61398671252'],,False,cold,,,,no_response,,
"dental clinic in Melbourne, VIC, Australia",dental clinic,"Melbourne, VIC, Australia",Verve Dental Melbourne,"Suite 2, Level 4/15 Collins St, Melbourne VIC 3000, Australia",+61396545881,https://vervedental.com.au/collins-street/,False,5.0,,0x6ad642c6158dc521:0,2026-06-12T21:03:18.015690+00:00,SaturdayClosedSundayClosedMonday8 AM–5 PMTuesday8 AM–5 PMWednesday8 AM–5 PMThursday8 AM–5 PMFriday8:30 AM–1:30 PM,Dental clinic,https://www.google.com/maps/place/Verve+Dental+Melbourne/data=!4m7!3m6!1s0x6ad642c6158dc521:0x9cdd2f3d4b2e1075!8m2!3d-37.8137378!4d144.9733348!16s%2Fg%2F11crzq89gv!19sChIJIcWNFcZC1moRdRAuSz0v3Zw?authuser=0&hl=en&rclk=1,ac39060ff26b8cd02891915caf31893dea7ba29c99ea879ce1d89125516dea88,2026-06-13,2026-06-13,['2026-06-13'],[],,info.city@vervedental.com.au,"['info.city@vervedental.com.au', 'info.bentleigh@vervedental.com.au', '5881info.city@vervedental.com.au', '3165info.bentleigh@vervedental.com.au', 'info@website.com']",https://vervedental.com.au/contact,"{'facebook': 'https://www.facebook.com/vervedental/', 'instagram': 'https://www.instagram.com/vervedental/?ref=badge?ref=badge', 'linkedin': None, 'twitter': None, 'youtube': None}",high,True,True,ok,False,True,True,45,70,high,No chatbot | Email found (+15) | Phone found (+10) | Direct owner-like email (+10) | Complete contact info (+5),"['03 9570 5188', '03) 9729 4585', '03 9654 5881', '+61396545881', '08-23-121657-', '03) 8555 9089']",2026-06-13T07:08:21+1000,True,cold,,,,no_response,,
"dental clinic in Melbourne, VIC, Australia",dental clinic,"Melbourne, VIC, Australia",East Melbourne Dental Group,"1/126 Wellington Parade, East Melbourne VIC 3002, Australia",+61394175874,https://eastmelbournedentist.com.au/,False,4.9,,0x6ad642ea2d5221dd:0,2026-06-12T21:03:23.998557+00:00,SaturdayClosedSundayClosedMonday8 AM–5 PMTuesday8 AM–5 PMWednesday8 AM–5 PMThursday8 AM–5 PMFriday8 AM–4 PM,Dental clinic,https://www.google.com/maps/place/East+Melbourne+Dental+Group/data=!4m7!3m6!1s0x6ad642ea2d5221dd:0x39d18a9d84403693!8m2!3d-37.8162359!4d144.9859479!16s%2Fg%2F1tdgvjlz!19sChIJ3SFSLepC1moRkzZAhJ2K0Tk?authuser=0&hl=en&rclk=1,12dc9e36ed365658f6a7a43c1a449465dae2b357fb2029393b989b36b61b0f3d,2026-06-13,2026-06-13,['2026-06-13'],[],,info@eastmelbdental.com.au,['info@eastmelbdental.com.au'],https://eastmelbournedentist.com.au/contact-us,"{'facebook': 'https://www.facebook.com/pages/East-Melbourne-Dental-Group/113105172091241', 'instagram': None, 'linkedin': None, 'twitter': None, 'youtube': None}",high,False,True,ok,False,True,True,45,60,medium,No chatbot | Email found (+15) | Phone found (+10) | Complete contact info (+5),"['03 9417 5874', '02-22-11-16-17-', '0 0 192 512', '+61394175874']",2026-06-13T07:08:48+1000,True,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",Physio Inq Victoria,"Level 3/3 Bowen Cres, Melbourne VIC 3004, Australia",+611300731733,https://www.physioinq.com.au/home/vic,False,4.3,,0x6ad643c99a503285:0,2026-06-14T21:00:55.085660+00:00,Monday7 AM–7 PMTuesday7 AM–7 PMWednesday7 AM–7 PMThursday7 AM–7 PMFriday7 AM–7 PMSaturdayClosedSundayClosed,Disability services and support organization,https://www.google.com/maps/place/Physio+Inq+Victoria/data=!4m7!3m6!1s0x6ad643c99a503285:0xc39cec164d24fb01!8m2!3d-37.835007!4d144.973199!16s%2Fg%2F11fl8mdh1m!19sChIJhTJQmslD1moRAfskTRbsnMM?authuser=0&hl=en&rclk=1,099ffc7d993eeb4f4a8b26e23707655ddc9311465cee83d96c458b1e9ec2e4f2,2026-06-15,2026-06-15,['2026-06-15'],[],,reception@manningphysio.com.au,"['reception@manningphysio.com.au', 'mobile@physioinq.com.au', 'info@greaterwestphysio.com.au', 'info@harringtonparkphysiotherapy.com.au', 'info@physioinq.com.au', 'info@wetherillparkphysio.com.au', 'info@engadinephysiotherapy.com.au', 'info@glenmoreparkphysio.com.au', 'info@parramattaphysiotherapy.com.au', 'info@southpenrithphysio.com.au', 'info@nepeanphysiohydro.com.au', 'info@stmarysphysio.com.au']",https://www.physioinq.com.au/contact,"{'facebook': 'https://www.facebook.com/tr?id=1231339345316527&ev=PageView&noscript=1', 'instagram': 'https://www.instagram.com/physio_inq', 'linkedin': 'https://www.linkedin.com/company/physio-inq', 'twitter': None, 'youtube': 'https://www.youtube.com/c/PhysioInqAcademy'}",high,False,True,ok,False,True,True,45,40,low,No chatbot | Phone found (+10),"['0247226700', '0296832230', '0296 703 800', '0247 330 668', '0296048233', '0 0 576 512', '08 9450 4433', '0247 211 976', '0296 731 355', '0246483300', '0 0 512 512', '0295 206 067', '0 0 320 512', '0 0 448 512', '+611300731733']",2026-06-15T07:04:50+1000,True,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",Wellbeing Chiropractic Melbourne,"Suite 4, Ground Floor/350 Collins St, Melbourne VIC 3000, Australia",+61396634099,https://www.wellbeing365.com.au/chiropractor-melbourne-cbd,False,4.9,,0x6ad642c6312e8f9d:0,2026-06-14T21:01:18.182375+00:00,Monday8 AM–7 PMTuesday8 AM–7 PMWednesday8 AM–7 PMThursday8 AM–7 PMFriday8 AM–7 PMSaturday8 AM–12 PMSunday8 AM–12 PM,Chiropractor,https://www.google.com/maps/place/Wellbeing+Chiropractic+Melbourne/data=!4m7!3m6!1s0x6ad642c6312e8f9d:0x5170772fd173c430!8m2!3d-37.8163465!4d144.9628573!16s%2Fg%2F1tdm8g82!19sChIJnY8uMcZC1moRMMRz0S93cFE?authuser=0&hl=en&rclk=1,bd8c5b022a8a161aa6bb752acc5a9310141814c885986efd46915b38fd7990cf,2026-06-15,2026-06-15,['2026-06-15'],[],,,[],,{},low,False,False,ok,True,True,True,100,30,low,Email found (+15) | Phone found (+10) | Complete contact info (+5),['+61396634099'],,False,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",OK Chiropractic Clinic,"315/480 Collins St, Melbourne VIC 3000, Australia",+61492653492,https://www.okchiro.com.au/,False,5.0,,0x6ad65d3755694241:0,2026-06-14T21:02:11.935566+00:00,Monday8 AM–7 PMTuesday8 AM–7 PMWednesday8 AM–7 PMThursday8 AM–7 PMFriday8 AM–7 PMSaturday9 AM–2 PMSundayClosed,Chiropractor,https://www.google.com/maps/place/OK+Chiropractic+Clinic/data=!4m7!3m6!1s0x6ad65d3755694241:0xff9372e4736df09d!8m2!3d-37.817664!4d144.957957!16s%2Fg%2F11n58_wxmj!19sChIJQUJpVTdd1moRnfBtc-Ryk_8?authuser=0&hl=en&rclk=1,34f14d30fe2a350d769387daddb404741d28c6e60adfd51853d82bca317a41d5,2026-06-15,2026-06-15,['2026-06-15'],[],,info.okchiro@gmail.com,['info.okchiro@gmail.com'],https://www.okchiro.com.au/contact,"{'facebook': 'https://www.facebook.com/profile.php?id=61569218363838', 'instagram': None, 'linkedin': None, 'twitter': None, 'youtube': None}",high,False,True,ok,False,False,True,35,80,high,No chatbot | No click-to-call | Low-tech website | Phone found (+10),"['04753741118333', '0738459521434', '07596471788693', '0519928078834', '06862474901453', '01188503834362', '042318755145', '03655270364158', '0000000000001', '04874999999993', '0494631643', '0146199055339', '0201622933629', '03966475365618', '03790299888286', '0356424366205', '0739312512171', '0975323183166', '0492 653 492', '0182268492014', '0178212183102', '0910340213204', '00411107110304', '06396760098187', '0969892347659', '0975000000002', '067893377989208', '0585421066695', '06162018669337', '0974999999999', '03047086564516', '07022927252515', '02876532277307', '06127050314916', '09954213844495', '03564243662055', '0871336521165', '08034992420929', '08173884596556', '021460252247', '+61492653492']",2026-06-15T07:05:28+1000,True,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",City Health,"4/407--409 Swanston St, Melbourne VIC 3000, Australia",+61396622395,https://www.cityhealthmelbourne.com.au/,False,4.7,,0x6ad642cb7223f8d3:0,2026-06-14T21:02:26.034624+00:00,Monday7:45 AM–7 PMTuesday8 AM–7 PMWednesdayClosedThursday8 AM–7 PMFriday11 AM–5 PMSaturday9 AM–3 PMSundayClosed,Chiropractor,https://www.google.com/maps/place/City+Health/data=!4m7!3m6!1s0x6ad642cb7223f8d3:0xd2eb6b0686b978!8m2!3d-37.8089439!4d144.9632304!16s%2Fg%2F1w96gwk8!19sChIJ0_gjcstC1moReLmGBmvr0gA?authuser=0&hl=en&rclk=1,be68d8e7e121ae3779274362d61319473fbc1fce06a1db4f0429c45d0a32b3e7,2026-06-15,2026-06-15,['2026-06-15'],[],,reception@cityhealthmelbourne.com.au,"['reception@cityhealthmelbourne.com.au', 'Reception@cityhealthmelbourne.com.au']",https://www.cityhealthmelbourne.com.au/contact,"{'facebook': None, 'instagram': None, 'linkedin': None, 'twitter': None, 'youtube': None}",high,True,True,ok,False,True,True,55,70,high,No chatbot | Email found (+15) | Phone found (+10) | Direct owner-like email (+10) | Complete contact info (+5),"['03) 9662 2395', '+61396622395']",2026-06-15T07:05:54+1000,True,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",Flynn Chiro - Melbourne CBD Chiropractor,"Level 2/50 Market St, Melbourne VIC 3000, Australia",+61439843870,https://flynnchiro.com.au/?utm_source=GoogleMyBusiness&utm_medium=Web&utm_campaign=GMB-CBD,False,5.0,,0x6ad65d904909ad5f:0,2026-06-14T21:02:34.928817+00:00,MondayClosedTuesday8 AM–1 PMWednesdayClosedThursday8 AM–1 PMFridayClosedSaturdayClosedSundayClosed,Chiropractor,https://www.google.com/maps/place/Flynn+Chiro+-+Melbourne+CBD+Chiropractor/data=!4m7!3m6!1s0x6ad65d904909ad5f:0xd4db1ecd6922d196!8m2!3d-37.8180563!4d144.9608232!16s%2Fg%2F11y42xwn4b!19sChIJX60JSZBd1moRltEiac0e29Q?authuser=0&hl=en&rclk=1,690ac8d03e7bd6fa0661ef2882f5571730ed49ee8529acf39099352b86ebbd67,2026-06-15,2026-06-15,['2026-06-15'],[],,flynn@flynnchiro.com.au,"['flynn@flynnchiro.com.au', 'hello@flynnchiro.com.au']",https://flynnchiro.com.au/contact-us,"{'facebook': 'https://www.facebook.com/tr?id=2115650735634347&ev=PageView&noscript=1', 'instagram': None, 'linkedin': None, 'twitter': None, 'youtube': None}",high,True,True,ok,False,False,True,45,95,high,No chatbot | No click-to-call | Email found (+15) | Phone found (+10) | Direct owner-like email (+10) | Complete contact info (+5),"['0 0 1000 1000', '033 248-248', '0 0 576 512', '0439 843 870', '0 0 512 512', '0 0 320 512', '0 0 384 512', '0 0 448 512', '+61439843870']",2026-06-15T07:06:11+1000,True,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",Melbourne Chiropractic,"55 Rouse St, Port Melbourne VIC 3207, Australia",+61396468600,https://www.melbournechiropractic.com/,False,5.0,,0x6ad667ec213f0a5f:0,2026-06-14T21:02:41.029093+00:00,Monday8:30 AM–12:30 PM2–6 PMTuesday7:30 AM–12:30 PM3–7 PMWednesday3–6 PMThursday7:30 AM–12:30 PM3–7 PMFriday1:30–5 PMSaturday8 AM–12 PMSundayClosed,Chiropractor,https://www.google.com/maps/place/Melbourne+Chiropractic/data=!4m7!3m6!1s0x6ad667ec213f0a5f:0x247eec6cdb6674b2!8m2!3d-37.844194!4d144.9426769!16s%2Fg%2F1tfgdcq6!19sChIJXwo_Iexn1moRsnRm22zsfiQ?authuser=0&hl=en&rclk=1,e13d6dd4b134982d393af56a0c2d816989743be5b6a3ebe007dded1452b2f623,2026-06-15,2026-06-15,['2026-06-15'],[],,your@email.com,['your@email.com'],,"{'facebook': 'https://www.facebook.com/MelbourneChiropracticClinic', 'instagram': None, 'linkedin': None, 'twitter': None, 'youtube': None}",medium,False,True,ok,False,True,True,25,55,medium,No chatbot | Low-tech website | Phone found (+10),"['0986557006836', '0374603271484', '0606079101563', '0358734130859', '0752334594727', '0396468600', '0986547470093', '+61396468600']",2026-06-15T07:06:26+1000,True,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",ISAK CHIROPRACTIC CLINIC,"L1/253 Lonsdale St, Melbourne VIC 3000, Australia",+61448397955,https://isakchiropractic.simplybook.me/,False,4.9,,0x6ad65d4aabfd9457:0,2026-06-14T21:02:50.176526+00:00,Monday10 AM–6:20 PMTuesday10 AM–6:40 PMWednesday10:20 AM–6:20 PMThursday10 AM–6:30 PMFriday10 AM–6 PMSaturday10:20 AM–4:50 PMSunday11:10 AM–2:50 PM,Chiropractor,https://www.google.com/maps/place/ISAK+CHIROPRACTIC+CLINIC/data=!4m7!3m6!1s0x6ad65d4aabfd9457:0xc1b6e1e2c58d6850!8m2!3d-37.8116307!4d144.9650992!16s%2Fg%2F1hhvw3n40!19sChIJV5T9q0pd1moRUGiNxeLhtsE?authuser=0&hl=en&rclk=1,395b6b858c12373eb013fecede6477439860005b6ac1a06b35b6f5737ce64176,2026-06-15,2026-06-15,['2026-06-15'],[],,isakchiropractic@gmail.com,['isakchiropractic@gmail.com'],https://isakchiropractic.simplybook.me/contact,"{'facebook': 'https://www.facebook.com/simplybook/', 'instagram': None, 'linkedin': None, 'twitter': None, 'youtube': None}",high,False,True,ok,False,False,True,50,65,medium,No chatbot | No click-to-call | Phone found (+10),"['0 1 0 -64 0 32', '0 1 0 -288 0 144', '00261168 11', '+61396022833', '0 0 576 512', '0 1 0 0-96 48 48', '0144473 16', '0 1 1 160 0 80', '0708474 10', '0448397955', '0 1 0 -96 0 48', '0 0 640 512', '0 1 0 -42-42 42', '0 0 512 512', '0 0 384 512', '0 1 1 -42 42 42', '0 0 448 512', '+61448397955']",2026-06-15T07:06:42+1000,True,cold,,,,no_response,,
